"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"updated netlogo abm_herding_model.nlogo.nlogox"
"01-Baseline"
"07/17/2026 21:26:22:439 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","scenario","herding-strength","vision-radius","[step]","price","current-return","volatility","herding-index","buyers-count","sellers-count"
"2","baseline","0.6","8","2","94.8","-0.025693730729701953","0.025693730729701953","0.7777777777777778","20","70"
"5","baseline","0.6","8","2","103.7","0.016666666666666694","0.016666666666666694","0.6888888888888889","62","28"
"6","baseline","0.6","8","5","96.9","-0.013238289205702618","0.013238289205702618","0.6444444444444445","32","58"
"4","baseline","0.6","8","2","105.2","0.0213592233009709","0.0213592233009709","0.7444444444444445","67","23"
"1","baseline","0.6","8","9","122.9","0.020764119601328904","0.020764119601328904","0.7777777777777778","70","20"
"6","baseline","0.6","8","6","95.60000000000001","-0.013415892672858587","0.013415892672858587","0.6444444444444445","32","58"
"2","baseline","0.6","8","3","92.3","-0.026371308016877638","0.026371308016877638","0.7777777777777778","20","70"
"3","baseline","0.6","8","4","93","-0.015873015873015872","0.015873015873015872","0.6666666666666666","30","60"
"5","baseline","0.6","8","3","105.4","0.01639344262295085","0.01639344262295085","0.6888888888888889","62","28"
"1","baseline","0.6","8","10","125.4","0.02034174125305126","0.02034174125305126","0.7777777777777778","70","20"
"6","baseline","0.6","8","7","94.10000000000001","-0.015690376569037656","0.015690376569037656","0.6666666666666666","30","60"
"3","baseline","0.6","8","5","91.4","-0.017204301075268755","0.017204301075268755","0.6777777777777778","29","61"
"1","baseline","0.6","8","11","127.9","0.01993620414673046","0.01993620414673046","0.7777777777777778","70","20"
"4","baseline","0.6","8","3","107.4","0.020912547528517136","0.020912547528517136","0.7444444444444445","67","23"
"3","baseline","0.6","8","6","89.80000000000001","-0.017505470459518536","0.017505470459518536","0.6777777777777778","29","61"
"6","baseline","0.6","8","8","92.9","-0.012752391073326277","0.012752391073326277","0.6333333333333333","33","57"
"3","baseline","0.6","8","7","88.20000000000002","-0.01781737193763913","0.01781737193763913","0.6777777777777778","29","61"
"2","baseline","0.6","8","4","89.8","-0.027085590465872156","0.027085590465872156","0.7777777777777778","20","70"
"1","baseline","0.6","8","12","130.4","0.019546520719311962","0.019546520719311962","0.7777777777777778","70","20"
"4","baseline","0.6","8","4","109.60000000000001","0.020484171322160176","0.020484171322160176","0.7444444444444445","67","23"
"6","baseline","0.6","8","9","91.7","-0.012917115177610364","0.012917115177610364","0.6333333333333333","33","57"
"5","baseline","0.6","8","4","107.10000000000001","0.016129032258064543","0.016129032258064543","0.6888888888888889","62","28"
"1","baseline","0.6","8","13","132.9","0.019171779141104295","0.019171779141104295","0.7777777777777778","70","20"
"2","baseline","0.6","8","5","87.3","-0.02783964365256125","0.02783964365256125","0.7777777777777778","20","70"
"6","baseline","0.6","8","10","90.2","-0.016357688113413305","0.016357688113413305","0.6666666666666666","30","60"
"4","baseline","0.6","8","5","111.60000000000001","0.01824817518248175","0.01824817518248175","0.7222222222222222","65","25"
"5","baseline","0.6","8","5","108.80000000000001","0.0158730158730159","0.0158730158730159","0.6888888888888889","62","28"
"1","baseline","0.6","8","14","135.4","0.018811136192626032","0.018811136192626032","0.7777777777777778","70","20"
